Vg,Vd,Id
0.75,0.3,4.50563e-05
0.76,0.3,4.61099e-05
0.77,0.3,4.71446e-05
0.78,0.3,4.81596e-05
0.79,0.3,4.91543e-05
0.8,0.3,5.01283e-05
0.01,0.31,2.32747e-10
0.02,0.31,3.17429e-10
0.03,0.31,4.32916e-10
0.04,0.31,5.90413e-10
0.05,0.31,8.05191e-10
0.06,0.31,1.0981e-09
0.07,0.31,1.4974e-09
0.08,0.31,2.0419e-09
0.09,0.31,2.7843e-09
0.1,0.31,3.7961e-09
0.11,0.31,5.175e-09
0.12,0.31,7.0537e-09
0.13,0.31,9.6122e-09
0.14,0.31,1.30947e-08
0.15,0.31,1.78314e-08
0.16,0.31,2.4268e-08
0.17,0.31,3.30027e-08
0.18,0.31,4.48356e-08
0.19,0.31,6.08275e-08
0.2,0.31,8.2373e-08
0.21,0.31,1.11282e-07
0.22,0.31,1.49864e-07
0.23,0.31,2.01006e-07
0.24,0.31,2.68219e-07
0.25,0.31,3.55631e-07
0.26,0.31,4.67902e-07
0.27,0.31,6.10045e-07
0.28,0.31,7.87153e-07
0.29,0.31,1.0041e-06
0.3,0.31,1.2652e-06
0.31,0.31,1.5739e-06
0.32,0.31,1.933e-06
0.33,0.31,2.344e-06
0.34,0.31,2.8076e-06
0.35,0.31,3.3239e-06
0.36,0.31,3.8921e-06
0.37,0.31,4.5109e-06
0.38,0.31,5.1786e-06
0.39,0.31,5.8933e-06
0.4,0.31,6.6527e-06
0.41,0.31,7.4545e-06
0.42,0.31,8.2965e-06
0.43,0.31,9.1762e-06
0.44,0.31,1.00915e-05
0.45,0.31,1.104e-05
0.46,0.31,1.20196e-05
0.47,0.31,1.30282e-05
0.48,0.31,1.40638e-05
0.49,0.31,1.51244e-05
0.5,0.31,1.6208e-05
0.51,0.31,1.73127e-05
0.52,0.31,1.84367e-05
0.53,0.31,1.95779e-05
0.54,0.31,2.07347e-05
0.55,0.31,2.19051e-05
0.56,0.31,2.30874e-05
0.57,0.31,2.42797e-05
0.58,0.31,2.54803e-05
0.59,0.31,2.66873e-05
0.6,0.31,2.78992e-05
0.61,0.31,2.91141e-05
0.62,0.31,3.03305e-05
0.63,0.31,3.15466e-05
0.64,0.31,3.2761e-05
0.65,0.31,3.39719e-05
0.66,0.31,3.5178e-05
0.67,0.31,3.63777e-05
0.68,0.31,3.75697e-05
0.69,0.31,3.87525e-05
0.7,0.31,3.99248e-05
0.71,0.31,4.10854e-05
0.72,0.31,4.22331e-05
0.73,0.31,4.33668e-05
0.74,0.31,4.44853e-05
0.75,0.31,4.55877e-05
0.76,0.31,4.66731e-05
0.77,0.31,4.77406e-05
0.78,0.31,4.87894e-05
0.79,0.31,4.98189e-05
0.8,0.31,5.08285e-05
0.01,0.32,2.39032e-10
0.02,0.32,3.2583e-10
0.03,0.32,4.44143e-10
0.04,0.32,6.05407e-10
0.05,0.32,8.2521e-10
0.06,0.32,1.1248e-09
0.07,0.32,1.5331e-09
0.08,0.32,2.0894e-09
0.09,0.32,2.8475e-09
0.1,0.32,3.8803e-09
0.11,0.32,5.2871e-09
0.12,0.32,7.2026e-09
0.13,0.32,9.8098e-09
0.14,0.32,1.33568e-08
0.15,0.32,1.81786e-08
0.16,0.32,2.4727e-08
0.17,0.32,3.36086e-08
0.18,0.32,4.56332e-08
0.19,0.32,6.18747e-08
0.2,0.32,8.37429e-08
0.21,0.32,1.13066e-07
0.22,0.32,1.52175e-07
0.23,0.32,2.0398e-07
0.24,0.32,2.72016e-07
0.25,0.32,3.60434e-07
0.26,0.32,4.73915e-07
0.27,0.32,6.17485e-07
0.28,0.32,7.96245e-07
0.29,0.32,1.0151e-06
0.3,0.32,1.2782e-06
0.31,0.32,1.5893e-06
0.32,0.32,1.9508e-06
0.33,0.32,2.3645e-06
0.34,0.32,2.831e-06
0.35,0.32,3.3503e-06
0.36,0.32,3.9217e-06
0.37,0.32,4.5438e-06
0.38,0.32,5.215e-06
0.39,0.32,5.9333e-06
0.4,0.32,6.6965e-06
0.41,0.32,7.5023e-06
0.42,0.32,8.3485e-06
0.43,0.32,9.2326e-06
0.44,0.32,1.01524e-05
0.45,0.32,1.11058e-05
0.46,0.32,1.20905e-05
0.47,0.32,1.31045e-05
0.48,0.32,1.41458e-05
0.49,0.32,1.52124e-05
0.5,0.32,1.63024e-05
0.51,0.32,1.74139e-05
0.52,0.32,1.85451e-05
0.53,0.32,1.96941e-05
0.54,0.32,2.08592e-05
0.55,0.32,2.20384e-05
0.56,0.32,2.32301e-05
0.57,0.32,2.44324e-05
0.58,0.32,2.56438e-05
0.59,0.32,2.68624e-05
0.6,0.32,2.80865e-05
0.61,0.32,2.93146e-05
0.62,0.32,3.0545e-05
0.63,0.32,3.17761e-05
0.64,0.32,3.30064e-05
0.65,0.32,3.42344e-05
0.66,0.32,3.54585e-05
0.67,0.32,3.66774e-05
0.68,0.32,3.78896e-05
0.69,0.32,3.90938e-05
0.7,0.32,4.02888e-05
0.71,0.32,4.14732e-05
0.72,0.32,4.26459e-05
0.73,0.32,4.38057e-05
0.74,0.32,4.49515e-05
0.75,0.32,4.60824e-05
0.76,0.32,4.71974e-05
0.77,0.32,4.82956e-05
0.78,0.32,4.93762e-05
0.79,0.32,5.04384e-05
0.8,0.32,5.14817e-05
0.01,0.33,2.45453e-10
0.02,0.33,3.34409e-10
0.03,0.33,4.55599e-10
0.04,0.33,6.20699e-10
0.05,0.33,8.45612e-10
0.06,0.33,1.152e-09
0.07,0.33,1.5693e-09
0.08,0.33,2.1377e-09
0.09,0.33,2.9118e-09
0.1,0.33,3.9659e-09
0.11,0.33,5.4008e-09
0.12,0.33,7.3536e-09
0.13,0.33,1.00102e-08
0.14,0.33,1.36223e-08
0.15,0.33,1.853e-08
0.16,0.33,2.51914e-08
0.17,0.33,3.4221e-08
0.18,0.33,4.64389e-08
0.19,0.33,6.29316e-08
0.2,0.33,8.51243e-08
0.21,0.33,1.14864e-07
0.22,0.33,1.54501e-07
0.23,0.33,2.0697e-07
0.24,0.33,2.7583e-07
0.25,0.33,3.65254e-07
0.26,0.33,4.79941e-07
0.27,0.33,6.24932e-07
0.28,0.33,8.05334e-07
0.29,0.33,1.026e-06
0.3,0.33,1.2913e-06
0.31,0.33,1.6046e-06
0.32,0.33,1.9686e-06
0.33,0.33,2.3849e-06
0.34,0.33,2.8542e-06
0.35,0.33,3.3765e-06
0.36,0.33,3.9509e-06
0.37,0.33,4.5763e-06
0.38,0.33,5.2509e-06
0.39,0.33,5.9727e-06
0.4,0.33,6.7396e-06
0.41,0.33,7.5493e-06
0.42,0.33,8.3994e-06
0.43,0.33,9.2878e-06
0.44,0.33,1.0212e-05
0.45,0.33,1.117e-05
0.46,0.33,1.21595e-05
0.47,0.33,1.31787e-05
0.48,0.33,1.42253e-05
0.49,0.33,1.52977e-05
0.5,0.33,1.63937e-05
0.51,0.33,1.75116e-05
0.52,0.33,1.86496e-05
0.53,0.33,1.98059e-05
0.54,0.33,2.09786e-05
0.55,0.33,2.21661e-05
0.56,0.33,2.33665e-05
0.57,0.33,2.45782e-05
0.58,0.33,2.57996e-05
0.59,0.33,2.70288e-05
0.6,0.33,2.82643e-05
0.61,0.33,2.95046e-05
0.62,0.33,3.07479e-05
0.63,0.33,3.19928e-05
0.64,0.33,3.32378e-05
0.65,0.33,3.44814e-05
0.66,0.33,3.57221e-05
0.67,0.33,3.69586e-05
0.68,0.33,3.81895e-05
0.69,0.33,3.94135e-05
0.7,0.33,4.06292e-05
0.71,0.33,4.18356e-05
0.72,0.33,4.30314e-05
0.73,0.33,4.42154e-05
0.74,0.33,4.53866e-05
0.75,0.33,4.6544e-05
0.76,0.33,4.76866e-05
0.77,0.33,4.88134e-05
0.78,0.33,4.99238e-05
0.79,0.33,5.10167e-05
0.8,0.33,5.20916e-05
0.01,0.34,2.52013e-10
0.02,0.34,3.43167e-10
0.03,0.34,4.67288e-10
0.04,0.34,6.36293e-10
0.05,0.34,8.66405e-10
0.06,0.34,1.1797e-09
0.07,0.34,1.6062e-09
0.08,0.34,2.1869e-09
0.09,0.34,2.9772e-09
0.1,0.34,4.0528e-09
0.11,0.34,5.5162e-09
0.12,0.34,7.5068e-09
0.13,0.34,1.02134e-08
0.14,0.34,1.38914e-08
0.15,0.34,1.88859e-08
0.16,0.34,2.56612e-08
0.17,0.34,3.48401e-08
0.18,0.34,4.72528e-08
0.19,0.34,6.39983e-08
0.2,0.34,8.65174e-08
0.21,0.34,1.16675e-07
0.22,0.34,1.56843e-07
0.23,0.34,2.09978e-07
0.24,0.34,2.79662e-07
0.25,0.34,3.7009e-07
0.26,0.34,4.85982e-07
0.27,0.34,6.32388e-07
0.28,0.34,8.14422e-07
0.29,0.34,1.0369e-06
0.3,0.34,1.3042e-06
0.31,0.34,1.6198e-06
0.32,0.34,1.9863e-06
0.33,0.34,2.4052e-06
0.34,0.34,2.8772e-06
0.35,0.34,3.4024e-06
0.36,0.34,3.9798e-06
0.37,0.34,4.6084e-06
0.38,0.34,5.2862e-06
0.39,0.34,6.0115e-06
0.4,0.34,6.782e-06
0.41,0.34,7.5954e-06
0.42,0.34,8.4494e-06
0.43,0.34,9.3418e-06
0.44,0.34,1.02703e-05
0.45,0.34,1.12327e-05
0.46,0.34,1.22269e-05
0.47,0.34,1.32509e-05
0.48,0.34,1.43027e-05
0.49,0.34,1.53804e-05
0.5,0.34,1.64822e-05
0.51,0.34,1.76062e-05
0.52,0.34,1.87506e-05
0.53,0.34,1.99136e-05
0.54,0.34,2.10936e-05
0.55,0.34,2.22887e-05
0.56,0.34,2.34974e-05
0.57,0.34,2.47178e-05
0.58,0.34,2.59484e-05
0.59,0.34,2.71875e-05
0.6,0.34,2.84336e-05
0.61,0.34,2.96851e-05
0.62,0.34,3.09404e-05
0.63,0.34,3.21981e-05
0.64,0.34,3.34566e-05
0.65,0.34,3.47146e-05
0.66,0.34,3.59706e-05
0.67,0.34,3.72234e-05
0.68,0.34,3.84715e-05
0.69,0.34,3.97137e-05
0.7,0.34,4.09487e-05
0.71,0.34,4.21753e-05
0.72,0.34,4.33924e-05
0.73,0.34,4.45989e-05
0.74,0.34,4.57936e-05
0.75,0.34,4.69756e-05
0.76,0.34,4.81438e-05
0.77,0.34,4.92974e-05
0.78,0.34,5.04355e-05
0.79,0.34,5.15573e-05
0.8,0.34,5.26619e-05
0.01,0.35,2.58715e-10
0.02,0.35,3.5211e-10
0.03,0.35,4.79216e-10
0.04,0.35,6.52194e-10
0.05,0.35,8.87594e-10
0.06,0.35,1.2079e-09
0.07,0.35,1.6438e-09
0.08,0.35,2.2368e-09
0.09,0.35,3.0436e-09
0.1,0.35,4.141e-09
0.11,0.35,5.6334e-09
0.12,0.35,7.6623e-09
0.13,0.35,1.04193e-08
0.14,0.35,1.4164e-08
0.15,0.35,1.92461e-08
0.16,0.35,2.61366e-08
0.17,0.35,3.5466e-08
0.18,0.35,4.8075e-08
0.19,0.35,6.50752e-08
0.2,0.35,8.79226e-08
0.21,0.35,1.185e-07
0.22,0.35,1.59201e-07
0.23,0.35,2.13003e-07
0.24,0.35,2.83512e-07
0.25,0.35,3.74945e-07
0.26,0.35,4.92038e-07
0.27,0.35,6.39855e-07
0.28,0.35,8.23514e-07
0.29,0.35,1.0479e-06
0.3,0.35,1.3172e-06
0.31,0.35,1.635e-06
0.32,0.35,2.0039e-06
0.33,0.35,2.4253e-06
0.34,0.35,2.9001e-06
0.35,0.35,3.428e-06
0.36,0.35,4.0085e-06
0.37,0.35,4.6401e-06
0.38,0.35,5.3212e-06
0.39,0.35,6.0498e-06
0.4,0.35,6.8237e-06
0.41,0.35,7.6408e-06
0.42,0.35,8.4985e-06
0.43,0.35,9.3948e-06
0.44,0.35,1.03274e-05
0.45,0.35,1.1294e-05
0.46,0.35,1.22927e-05
0.47,0.35,1.33213e-05
0.48,0.35,1.4378e-05
0.49,0.35,1.54609e-05
0.5,0.35,1.65681e-05
0.51,0.35,1.76978e-05
0.52,0.35,1.88483e-05
0.53,0.35,1.99177e-05
0.54,0.35,2.10045e-05
0.55,0.35,2.21069e-05
0.56,0.35,2.32231e-05
0.57,0.35,2.43517e-05
0.58,0.35,2.5491e-05
0.59,0.35,2.66393e-05
0.6,0.35,2.77952e-05
0.61,0.35,2.89571e-05
0.62,0.35,3.01236e-05
0.63,0.35,3.1293e-05
0.64,0.35,3.24646e-05
0.65,0.35,3.36375e-05
0.66,0.35,3.48086e-05
0.67,0.35,3.59775e-05
0.68,0.35,3.71435e-05
0.69,0.35,3.83065e-05
0.7,0.35,3.94667e-05
0.71,0.35,4.06237e-05
0.72,0.35,4.17774e-05
0.73,0.35,4.29278e-05
0.74,0.35,4.40749e-05
0.75,0.35,4.52187e-05
0.76,0.35,4.63582e-05
0.77,0.35,4.74834e-05
0.78,0.35,4.86031e-05
0.79,0.35,4.97173e-05
0.8,0.35,5.0825e-05
0.01,0.36,2.6556e-10
0.02,0.36,3.61239e-10
0.03,0.36,4.91385e-10
0.04,0.36,6.68409e-10
0.05,0.36,9.09188e-10
0.06,0.36,1.2367e-09
0.07,0.36,1.682e-09
0.08,0.36,2.2877e-09
0.09,0.36,3.1112e-09
0.1,0.36,4.2307e-09
0.11,0.36,5.7524e-09
0.12,0.36,7.82e-09
0.13,0.36,1.06282e-08
0.14,0.36,1.44402e-08
0.15,0.36,1.96109e-08
0.16,0.36,2.66175e-08
0.17,0.36,3.60989e-08
0.18,0.36,4.89058e-08
0.19,0.36,6.61623e-08
0.2,0.36,8.93399e-08
0.21,0.36,1.20339e-07
0.22,0.36,1.61575e-07
0.23,0.36,2.16046e-07
0.24,0.36,2.87381e-07
0.25,0.36,3.79819e-07
0.26,0.36,4.98112e-07
0.27,0.36,6.47335e-07
0.28,0.36,8.3261e-07
0.29,0.36,1.0588e-06
0.3,0.36,1.3301e-06
0.31,0.36,1.6502e-06
0.32,0.36,2.0214e-06
0.33,0.36,2.4453e-06
0.34,0.36,2.9228e-06
0.35,0.36,3.4535e-06
0.36,0.36,4.0369e-06
0.37,0.36,4.6715e-06
0.38,0.36,5.3558e-06
0.39,0.36,6.0876e-06
0.4,0.36,6.8649e-06
0.41,0.36,7.6854e-06
0.42,0.36,8.5468e-06
0.43,0.36,9.4469e-06
0.44,0.36,1.03833e-05
0.45,0.36,1.13541e-05
0.46,0.36,1.2357e-05
0.47,0.36,1.33901e-05
0.48,0.36,1.44515e-05
0.49,0.36,1.55393e-05
0.5,0.36,1.66517e-05
0.51,0.36,1.77868e-05
0.52,0.36,1.8943e-05
0.53,0.36,2.01185e-05
0.54,0.36,2.13117e-05
0.55,0.36,2.25209e-05
0.56,0.36,2.37443e-05
0.57,0.36,2.49806e-05
0.58,0.36,2.62279e-05
0.59,0.36,2.74849e-05
0.6,0.36,2.875e-05
0.61,0.36,2.99216e-05
0.62,0.36,3.10983e-05
0.63,0.36,3.22788e-05
0.64,0.36,3.34616e-05
0.65,0.36,3.46453e-05
0.66,0.36,3.58286e-05
0.67,0.36,3.69103e-05
0.68,0.36,3.80891e-05
0.69,0.36,3.92637e-05
0.7,0.36,4.04329e-05
0.71,0.36,4.15947e-05
0.72,0.36,4.27509e-05
0.73,0.36,4.38984e-05
0.74,0.36,4.50371e-05
0.75,0.36,4.61672e-05
0.76,0.36,4.72885e-05
0.77,0.36,4.84002e-05
0.78,0.36,4.95024e-05
0.79,0.36,5.05943e-05
0.8,0.36,5.1675e-05
0.01,0.37,2.72553e-10
0.02,0.37,3.70559e-10
0.03,0.37,5.03801e-10
0.04,0.37,6.84942e-10
0.05,0.37,9.31193e-10
0.06,0.37,1.2659e-09
0.07,0.37,1.721e-09
0.08,0.37,2.3394e-09
0.09,0.37,3.1799e-09
0.1,0.37,4.3219e-09
0.11,0.37,5.8732e-09
0.12,0.37,7.98e-09
0.13,0.37,1.08399e-08
0.14,0.37,1.47201e-08
0.15,0.37,1.99803e-08
0.16,0.37,2.71042e-08
0.17,0.37,3.67389e-08
0.18,0.37,4.97451e-08
0.19,0.37,6.72599e-08
0.2,0.37,9.07698e-08
0.21,0.37,1.22193e-07
0.22,0.37,1.63965e-07
0.23,0.37,2.19108e-07
0.24,0.37,2.91271e-07
0.25,0.37,3.84713e-07
0.26,0.37,5.04204e-07
0.27,0.37,6.54829e-07
0.28,0.37,8.41713e-07
0.29,0.37,1.0697e-06
0.3,0.37,1.3431e-06
0.31,0.37,1.6653e-06
0.32,0.37,2.0388e-06
0.33,0.37,2.4653e-06
0.34,0.37,2.9453e-06
0.35,0.37,3.4788e-06
0.36,0.37,4.065e-06
0.37,0.37,4.7026e-06
0.38,0.37,5.3899e-06
0.39,0.37,6.1249e-06
0.4,0.37,6.9055e-06
0.41,0.37,7.7294e-06
0.42,0.37,8.5944e-06
0.43,0.37,9.4981e-06
0.44,0.37,1.04383e-05
0.45,0.37,1.1413e-05
0.46,0.37,1.242e-05
0.47,0.37,1.34574e-05
0.48,0.37,1.45233e-05
0.49,0.37,1.56158e-05
0.5,0.37,1.6733e-05
0.51,0.37,1.78734e-05
0.52,0.37,1.9035e-05
0.53,0.37,2.02163e-05
0.54,0.37,2.14155e-05
0.55,0.37,2.26311e-05
0.56,0.37,2.38614e-05
0.57,0.37,2.51048e-05
0.58,0.37,2.63598e-05
0.59,0.37,2.76248e-05
0.6,0.37,2.88984e-05
0.61,0.37,3.01791e-05
0.62,0.37,3.14656e-05
0.63,0.37,3.27562e-05
0.64,0.37,3.40499e-05
0.65,0.37,3.53451e-05
0.66,0.37,3.66406e-05
0.67,0.37,3.79352e-05
0.68,0.37,3.92277e-05
0.69,0.37,4.05168e-05
0.7,0.37,4.18013e-05
0.71,0.37,4.30802e-05
0.72,0.37,4.43524e-05
0.73,0.37,4.56168e-05
0.74,0.37,4.68723e-05
0.75,0.37,4.81181e-05
0.76,0.37,4.93531e-05
0.77,0.37,5.05764e-05
0.78,0.37,5.17871e-05
0.79,0.37,5.29845e-05
0.8,0.37,5.41677e-05
0.01,0.38,2.79695e-10
0.02,0.38,3.80072e-10
0.03,0.38,5.16467e-10
0.04,0.38,7.01799e-10
0.05,0.38,9.53615e-10
0.06,0.38,1.2958e-09
0.07,0.38,1.7606e-09
0.08,0.38,2.392e-09
0.09,0.38,3.2497e-09
0.1,0.38,4.4144e-09
0.11,0.38,5.9958e-09
0.12,0.38,8.1424e-09
0.13,0.38,1.10547e-08
0.14,0.38,1.50037e-08
0.15,0.38,2.03543e-08
0.16,0.38,2.75967e-08
0.17,0.38,3.73859e-08
0.18,0.38,5.05932e-08
0.19,0.38,6.8368e-08
0.2,0.38,9.22123e-08
0.21,0.38,1.24063e-07
0.22,0.38,1.66373e-07
0.23,0.38,2.22189e-07
0.24,0.38,2.95181e-07
0.25,0.38,3.89628e-07
0.26,0.38,5.10316e-07
0.27,0.38,6.6234e-07
0.28,0.38,8.50826e-07
0.29,0.38,1.0806e-06
0.3,0.38,1.356e-06
0.31,0.38,1.6803e-06
0.32,0.38,2.0562e-06
0.33,0.38,2.4851e-06
0.34,0.38,2.9677e-06
0.35,0.38,3.5039e-06
0.36,0.38,4.0929e-06
0.37,0.38,4.7334e-06
0.38,0.38,5.4237e-06
0.39,0.38,6.1619e-06
0.4,0.38,6.9469e-06
0.41,0.38,7.7754e-06
0.42,0.38,8.6448e-06
0.43,0.38,9.5529e-06
0.44,0.38,1.04973e-05
0.45,0.38,1.14761e-05
0.46,0.38,1.2487e-05
0.47,0.38,1.35282e-05
0.48,0.38,1.45977e-05
0.49,0.38,1.56947e-05
0.5,0.38,1.6818e-05
0.51,0.38,1.79688e-05
0.52,0.38,1.91407e-05
0.53,0.38,2.03323e-05
0.54,0.38,2.15427e-05
0.55,0.38,2.27711e-05
0.56,0.38,2.39174e-05
0.57,0.38,2.50818e-05
0.58,0.38,2.62642e-05
0.59,0.38,2.74647e-05
0.6,0.38,2.86832e-05
0.61,0.38,2.99197e-05
0.62,0.38,3.11742e-05
0.63,0.38,3.24368e-05
0.64,0.38,3.37074e-05
0.65,0.38,3.49861e-05
0.66,0.38,3.62728e-05
0.67,0.38,3.75675e-05
0.68,0.38,3.88699e-05
0.69,0.38,4.01799e-05
0.7,0.38,4.14975e-05
0.71,0.38,4.28227e-05
0.72,0.38,4.41554e-05
0.73,0.38,4.54956e-05
0.74,0.38,4.68433e-05
0.75,0.38,4.81985e-05
0.76,0.38,4.95611e-05
0.77,0.38,5.09312e-05
0.78,0.38,5.23087e-05
0.79,0.38,5.36937e-05
0.8,0.38,5.50861e-05
0.01,0.39,2.86975e-10
0.02,0.39,3.90477e-10
0.03,0.39,5.30927e-10
0.04,0.39,7.21277e-10
0.05,0.39,9.79777e-10
0.06,0.39,1.3301e-09
0.07,0.39,1.8046e-09
0.08,0.39,2.4481e-09
0.09,0.39,3.3275e-09
0.1,0.39,4.5285e-09
0.11,0.39,6.1542e-09
0.12,0.39,8.3522e-09
0.13,0.39,1.13377e-08
0.14,0.39,1.53777e-08
0.15,0.39,2.08477e-08
0.16,0.39,2.82677e-08
0.17,0.39,3.82807e-08
0.18,0.39,5.18407e-08
0.19,0.39,6.99977e-08
0.2,0.39,9.42277e-08
0.21,0.39,1.26657e-07
0.22,0.39,1.70627e-07
0.23,0.39,2.28307e-07
0.24,0.39,3.03277e-07
0.25,0.39,3.99877e-07
0.26,0.39,5.23027e-07
0.27,0.39,6.77627e-07
0.28,0.39,8.69017e-07
0.29,0.39,1.10167e-06
0.3,0.39,1.38017e-06
0.31,0.39,1.70817e-06
0.32,0.39,2.08827e-06
0.33,0.39,2.52277e-06
0.34,0.39,3.01237e-06
0.35,0.39,3.55777e-06
0.36,0.39,4.15977e-06
0.37,0.39,4.81897e-06
0.38,0.39,5.52677e-06
0.39,0.39,6.28277e-06
0.4,0.39,7.08637e-06
0.41,0.39,7.93797e-06
0.42,0.39,8.83797e-06
0.43,0.39,9.78677e-06
0.44,0.39,1.07837e-05
0.45,0.39,1.18291e-05
0.46,0.39,1.29227e-05
0.47,0.39,1.40647e-05
0.48,0.39,1.52551e-05
0.49,0.39,1.64937e-05
0.5,0.39,1.77807e-05
0.51,0.39,1.91161e-05
0.52,0.39,2.04997e-05
0.53,0.39,2.19317e-05
0.54,0.39,2.34121e-05
0.55,0.39,2.49407e-05
0.56,0.39,2.65177e-05
0.57,0.39,2.81431e-05
0.58,0.39,2.98167e-05
0.59,0.39,3.15387e-05
0.6,0.39,3.33091e-05
0.61,0.39,3.51277e-05
0.62,0.39,3.69947e-05
0.63,0.39,3.89099e-05
0.64,0.39,4.08737e-05
0.65,0.39,4.28857e-05
0.66,0.39,4.49461e-05
0.67,0.39,4.70547e-05
0.68,0.39,4.92117e-05
0.69,0.39,5.14171e-05
0.7,0.39,5.36707e-05
0.71,0.39,5.59727e-05
0.72,0.39,5.83229e-05
0.73,0.39,6.07217e-05
0.74,0.39,6.31691e-05
0.75,0.39,6.56651e-05
0.76,0.39,6.82097e-05
0.77,0.39,7.08029e-05
0.78,0.39,7.34447e-05
0.79,0.39,7.61351e-05
0.8,0.39,7.88741e-05
0.01,0.4,2.94497e-10
0.02,0.4,3.99777e-10
0.03,0.4,5.42977e-10
0.04,0.4,7.36077e-10
0.05,0.4,1.00027e-09
0.06,0.4,1.35777e-09
0.07,0.4,1.84217e-09
0.08,0.4,2.49817e-09
0.09,0.4,3.39477e-09
0.1,0.4,4.62777e-09
0.11,0.4,6.29927e-09
0.12,0.4,8.55077e-09
0.13,0.4,1.16077e-08
0.14,0.4,1.56777e-08
0.15,0.4,2.12077e-08
0.16,0.4,2.86377e-08
0.17,0.4,3.86077e-08
0.18,0.4,5.21777e-08
0.19,0.4,7.03977e-08
0.2,0.4,9.47477e-08
0.21,0.4,1.27377e-07
0.22,0.4,1.71607e-07
0.23,0.4,2.30607e-07
0.24,0.4,3.07077e-07
0.25,0.4,4.05377e-07
0.26,0.4,5.30677e-07
0.27,0.4,6.87727e-07
0.28,0.4,8.82077e-07
0.29,0.4,1.11797e-06
0.3,0.4,1.39997e-06
0.31,0.4,1.73277e-06
0.32,0.4,2.11827e-06
0.33,0.4,2.55877e-06
0.34,0.4,3.05577e-06
0.35,0.4,3.60977e-06
0.36,0.4,4.22177e-06
0.37,0.4,4.89277e-06
0.38,0.4,5.61277e-06
0.39,0.4,6.38177e-06
0.4,0.4,7.20037e-06
0.41,0.4,8.06897e-06
0.42,0.4,8.98797e-06
0.43,0.4,9.95777e-06
0.44,0.4,1.10007e-05
0.45,0.4,1.20921e-05
0.46,0.4,1.32327e-05
0.47,0.4,1.44227e-05
0.48,0.4,1.56621e-05
0.49,0.4,1.69507e-05
0.5,0.4,1.82877e-05
0.51,0.4,1.96731e-05
0.52,0.4,2.11067e-05
0.53,0.4,2.25887e-05
0.54,0.4,2.41191e-05
0.55,0.4,2.57077e-05
0.56,0.4,2.73547e-05
0.57,0.4,2.90599e-05
0.58,0.4,3.08237e-05
0.59,0.4,3.26457e-05
0.6,0.4,3.45261e-05
0.61,0.4,3.64647e-05
0.62,0.4,3.84617e-05
0.63,0.4,4.05171e-05
0.64,0.4,4.26307e-05
0.65,0.4,4.47927e-05
0.66,0.4,4.70031e-05
0.67,0.4,4.92617e-05
0.68,0.4,5.15687e-05
0.69,0.4,5.39241e-05
0.7,0.4,5.63277e-05
0.71,0.4,5.87797e-05
0.72,0.4,6.12799e-05
0.73,0.4,6.38287e-05
0.74,0.4,6.64261e-05
0.75,0.4,6.90721e-05
0.76,0.4,7.17667e-05
0.77,0.4,7.45099e-05
0.78,0.4,7.73017e-05
0.79,0.4,8.01421e-05
0.8,0.4,8.30311e-05
0.01,0.41,3.02257e-10
0.02,0.41,4.09277e-10
0.03,0.41,5.55177e-10
0.04,0.41,7.50977e-10
0.05,0.41,1.01867e-09
0.06,0.41,1.38077e-09
0.07,0.41,1.87077e-09
0.08,0.41,2.53377e-09
0.09,0.41,3.43877e-09
0.1,0.41,4.68377e-09
0.11,0.41,6.37077e-09
0.12,0.41,8.64077e-09
0.13,0.41,1.17277e-08
0.14,0.41,1.58477e-08
0.15,0.41,2.14477e-08
0.16,0.41,2.90677e-08
0.17,0.41,3.92577e-08
0.18,0.41,5.30877e-08
0.19,0.41,7.15977e-08
0.2,0.41,9.62977e-08
0.21,0.41,1.29377e-07
0.22,0.41,1.74107e-07
0.23,0.41,2.33707e-07
0.24,0.41,3.11077e-07
0.25,0.41,4.10577e-07
0.26,0.41,5.37477e-07
0.27,0.41,6.96227e-07
0.28,0.41,8.92577e-07
0.29,0.41,1.13077e-06
0.3,0.41,1.41577e-06
0.31,0.41,1.75277e-06
0.32,0.41,2.14327e-06
0.33,0.41,2.58977e-06
0.34,0.41,3.09377e-06
0.35,0.41,3.65577e-06
0.36,0.41,4.27677e-06
0.37,0.41,4.95777e-06
0.38,0.41,5.68877e-06
0.39,0.41,6.46977e-06
0.4,0.41,7.30077e-06
0.41,0.41,8.18237e-06
0.42,0.41,9.11497e-06
0.43,0.41,1.00987e-05
0.44,0.41,1.11557e-05
0.45,0.41,1.22611e-05
0.46,0.41,1.34157e-05
0.47,0.41,1.46197e-05
0.48,0.41,1.58731e-05
0.49,0.41,1.71757e-05
0.5,0.41,1.85277e-05
0.51,0.41,1.99291e-05
0.52,0.41,2.13797e-05
0.53,0.41,2.28797e-05
0.54,0.41,2.44291e-05
0.55,0.41,2.60277e-05
0.56,0.41,2.76757e-05
0.57,0.41,2.93729e-05
0.58,0.41,3.11197e-05
0.59,0.41,3.29157e-05
0.6,0.41,3.47601e-05
0.61,0.41,3.66527e-05
0.62,0.41,3.85937e-05
0.63,0.41,4.05831e-05
0.64,0.41,4.26207e-05
0.65,0.41,4.47067e-05
0.66,0.41,4.68411e-05
0.67,0.41,4.90237e-05
0.68,0.41,5.12547e-05
0.69,0.41,5.35341e-05
